premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,location,description,condition,quantity,updated_at,for_sale
TRUE,TRUE,Camera,Coastal Cottage Media Cabinet,0,https://pictures-kenya.jijistatic.com/62351728_MzAwLTMwMC0yNDkwYzZjYzQ4LTE.webp,03/05/2025 22:49,10500,2,"Nairobi, Unknown","Bring the serene beauty of the coast into your home with our Coastal Cottage Media Cabinet, artfully...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Camera,"Bar Set of Drum Table and High Stools, Blue and Black",0,https://pictures-kenya.jijistatic.com/67213599_MzAwLTQwMC00NDJmODQ0MzE4.webp,03/05/2025 22:49,15500,7,"Nairobi, Unknown",Available bar sets of drum tables and chairs,Bulk prices,4,03/05/2025 22:49,1
FALSE,FALSE,Camera,Hotel Tables,1500,https://pictures-kenya.jijistatic.com/75305679_MzAwLTMwMC04NzU1MzI0N2Q4.webp,03/05/2025 22:49,45000,8,"Nairobi, Unknown",Well made for your customers,Brand New,4,03/05/2025 22:49,0
TRUE,FALSE,Camera,Brand New Round Tables Branded,0,https://pictures-kenya.jijistatic.com/66643228_MzAwLTQwMS03YmFjZGIyZGU5.webp,03/05/2025 22:49,4500,8,"Nairobi, Unknown",Brand new round tables bar n restaraunt,Brand New,1,03/05/2025 22:49,1
FALSE,TRUE,Camera,Bar Stools: Adjustable Bar Stool,316,https://pictures-kenya.jijistatic.com/75159371_MzAwLTMwMC0xNjJiODQ1YWUw.webp,03/05/2025 22:49,9500,19,"Nairobi, Unknown","A bar stool is a tall, versatile seating option commonly used in kitchens, home bars, restaurants,...",Brand New,1,03/05/2025 22:49,0
FALSE,FALSE,Camera,High Quality Clubs Coaches,0,https://pictures-kenya.jijistatic.com/53801918_MzAwLTMwMC1hN2VjNzM3MDQ2.webp,03/05/2025 22:49,11500,5,"Nairobi, Unknown","We deals with any type of bar chairs,tables and repair services in good friendly price,,welcome to...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Camera,"Hotel or Bar Table Stands, Powder Coated Gold",166,https://pictures-kenya.jijistatic.com/69977432_MzAwLTQwMC1mZTk2MDRlMmJj.webp,03/05/2025 22:49,5000,2,"Nairobi, Unknown","I sell unique, classy and stylish powder coated restaurant table stands, good quality at affordable...",Bulk prices,1,03/05/2025 22:49,0
FALSE,TRUE,Camera,Reception Desk: Bar Counter Whiter 160 Reception Table,1283,https://pictures-kenya.jijistatic.com/75105726_MzAwLTI5NC0wZGM1ZWFjZDU0.webp,03/05/2025 22:49,38500,13,"Nairobi, Unknown",This modern cash counter offers multiple designs suitable for different environments such as...,Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Camera,Fou Seater Restaurant Table Set,1100,https://pictures-kenya.jijistatic.com/75368988_MzAwLTM0Ny1kMDlkYjYyMWZi.webp,03/05/2025 22:49,33000,1,"Nairobi, Unknown",Well furnished restaurant table with four chairs,Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Camera,Quality Brand New Restaurants and Bar Chairs and Table Set,500,https://pictures-kenya.jijistatic.com/68259742_MzAwLTIyNS00YmJmMTQ3ZjM4.webp,03/05/2025 22:49,15000,8,"Nairobi, Unknown",Quality brand new restaurants and bar chairs and table set,Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Camera,Marble White Grey 4 by 2 Table and 4 Chairs,486,https://pictures-kenya.jijistatic.com/73338370_MzAwLTQwMC1mOWVjM2NlNmMy.webp,03/05/2025 22:49,14600,1,"Nairobi, Unknown",High quality marble grey table and chair,Brand New,4,03/05/2025 22:49,0
TRUE,TRUE,Camera,Hotel and Bar Chairs Available,0,https://pictures-kenya.jijistatic.com/71522421_MzAwLTQwMC00MzI0NjkzMjI1LTI.webp,03/05/2025 22:49,18000,17,"Nairobi, Unknown",Balls chairs with rectangle table,Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Camera,Quality Brand New Restaurant and Bar Seats and Table Set,0,https://pictures-kenya.jijistatic.com/69030575_MzAwLTMwMC0yZGZjZWZkZDEz.webp,03/05/2025 22:49,17500,4,"Nairobi, Unknown",Quality brand new restaurant and bar seats and table set,Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Camera,Benche Table and Seaters,933,https://pictures-kenya.jijistatic.com/73001509_MzAwLTE2OS0zZWU4ZmRhOTM2.webp,03/05/2025 22:49,28000,18,"Nairobi, Unknown",Classic benches for hotel and restaurants,Brand New,1,03/05/2025 22:49,0
TRUE,FALSE,Camera,Four Seater Red Restaurant Table,0,https://pictures-kenya.jijistatic.com/73978388_MzAwLTI1MC0xNGJmYjI0ZGUzLTE.webp,03/05/2025 22:49,24000,2,"Nairobi, Unknown",A red table with four chairs for your restaurant or bar set up,Brand New,2,03/05/2025 22:49,1
FALSE,TRUE,Camera,Barrel Table With the Logo,483,https://pictures-kenya.jijistatic.com/53416941_MzAwLTQwMC1lNjQ3ZTY0NzVk.webp,03/05/2025 22:49,14500,14,"Nairobi, Unknown",Qoulity barrel high table's,Brand New,3,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,Zhiyun-Tech GMB-B117 18650 Lithium-Ion Battery (2pcs),0,https://pictures-kenya.jijistatic.com/42709151_MzAwLTMwMC05YzhmZDhlNjk2.webp,03/05/2025 22:49,3800,18,"Nairobi, Unknown",This is a pack of 3 batteries from Zhiyun-Tech for use with some of their camera gimbals such as...,Used,4,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,"Leather Case for Galaxy S24 Ultra With Magsafe,Camera Frame",0,https://pictures-kenya.jijistatic.com/71676541_MzAwLTQwMC02YWVjNjNjM2JkLTE.webp,03/05/2025 22:49,2500,21,"Nairobi, Unknown","Leather Characteristics:Our leather cases are handmade from pure cowhide, and the leather texture of...",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Total Powerful Tdli12208 Lithium-Ion Cordless Drill 12V,233,https://pictures-kenya.jijistatic.com/64853880_MzAwLTMwMC0yYzE1NGEzNzcw.webp,03/05/2025 22:49,6999,11,"Nairobi, Unknown","Voltage:12V
No-load speed:0-400/0-1500rpm
Max torque:20NM
Chuck capacity:0.8-10mm
Torque...",Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Miscellaneous,JBL Partybox 310 - Portable Party Speaker - Black,0,https://pictures-kenya.jijistatic.com/71162126_MzAwLTQwMC1hOThmOWU1NzQ5.webp,03/05/2025 22:49,61700,2,"Nairobi, Unknown","Huge sound, dazzling lights and unbelievable power set this speaker apart from the crowd. The JBL...",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Apple iPhone Battery Pack,633,https://pictures-kenya.jijistatic.com/43545991_MzAwLTQwMC0xZTlkYjkzMjRk.webp,03/05/2025 22:49,18999,18,"Nairobi, Unknown","The MagSafe Battery Pack makes on-the-go, wireless charging easy and reliable—just attach it to your...",Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Higher Voltage Hoverboard Battery 36V 4400mah,0,https://pictures-kenya.jijistatic.com/66341987_MzAwLTMwMC04YjdhYWZkMWRi.webp,03/05/2025 22:49,7999,23,"Nairobi, Unknown",10s2p 18650 Samsung brand new 36V battery pack 4400mAh 4.4ah lithium ion rechargeable battery for...,Used,1,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Solar Powered Powerbank,0,https://pictures-kenya.jijistatic.com/47072355_MzAwLTI5NS1iYWUyN2M2OGQz.webp,03/05/2025 22:49,2900,16,"Nairobi, Unknown",*Solar power bank built in 4 cables portable charger external battery pack power bank with led...,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,NEEWER BG-E14 Replacement Battery Grip for Canon EOS 70D 80D,333,https://pictures-kenya.jijistatic.com/62734638_MzAwLTM1My03MzU0MzUxZjVi.webp,03/05/2025 22:49,10000,22,"Nairobi, Unknown","Compatible with Canon EOS 70D/80D/90D DSLR cameras
Powered by up to two LP-E6 battery packs or six...",Used,5,03/05/2025 22:49,0
TRUE,FALSE,Miscellaneous,Mini Portable Air Compressor Kit,166,https://pictures-kenya.jijistatic.com/52605020_MzAwLTMwMC0zODUwZjRjZjhm.webp,03/05/2025 22:49,5000,17,"Nairobi, Unknown","Tainless steel valves, not rusty. Light-weight and compact design. Huge air cylinder working...",Brand New,2,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,Panasonic DMW-Bcg10 Lithium Ion Battery 895mah,0,https://pictures-kenya.jijistatic.com/71870099_MzAwLTY2Ny02NDBiZjFiOGM4.webp,03/05/2025 22:49,1500,22,"Nairobi, Unknown",The panasonic dmw-bcg10 lithium-ion battery is replacement battery pack features a capacity of...,Used,5,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,UT 883 Shure Cordless Microphone,400,https://pictures-kenya.jijistatic.com/59015437_MzAwLTQwMS1hNzQ0ZTY2NWVk.webp,03/05/2025 22:49,12000,17,"Nairobi, Unknown",He UT - 883 is a professional quality wireless Clip Microphone with UT - 883 frequency and 50 to 100...,Brand New,5,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Xbox Series X Battery  Pack,116,https://pictures-kenya.jijistatic.com/36908685_MzAwLTQwMC0xNTc0NzQwOThk.webp,03/05/2025 22:49,3500,9,"Nairobi, Unknown","Rechargeable xbox series x battery 
charge while playing",Used,1,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,3 Pack Lithium Batteries,0,https://pictures-kenya.jijistatic.com/62719798_MzAwLTIyNS1mYTY1MDc2NTM0.webp,03/05/2025 22:49,2000,9,"Nairobi, Unknown",3.2v rechargeable batteries,Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,TDLI20024 - Lithium-ion Cordless Drill,348,https://pictures-kenya.jijistatic.com/18398523_tdli20024-l_300x300.webp,03/05/2025 22:49,10450,16,"Nairobi, Unknown","With 2 pcs battery pack & 1 pc 2hr charger
charge volts: 100v-240v~50/60hz
voltage: 20v. no-load...",Brand New,5,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,Canon Lc-E10 Charger,33,https://pictures-kenya.jijistatic.com/72036513_MzAwLTM2Mi0yN2FlMzNkM2I3.webp,03/05/2025 22:49,1000,19,"Nairobi, Unknown",The Canon lc-e10 battery charger is an additional battery charger for the unit that comes with the...,Used,4,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,K F Concept Lp-E6nh 3-Pack Battery and 3-Slot Charger-,0,https://pictures-kenya.jijistatic.com/74308506_MzAwLTY2Ny01M2VmNzE2ZDI3.webp,03/05/2025 22:49,9999,10,"Nairobi, Unknown","Key features:
wide compatibility – fully compatible with canon cameras powered by...",Used,5,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Pink -1500 Mah Emergency Use Mini Portable Power B,0,https://pictures-kenya.jijistatic.com/66601733_MzAwLTMwMC1lMDEwMzkxZWQx.webp,03/05/2025 22:49,500,8,"Nairobi, Unknown","Key Ring Power Bank - 1500mAh Power Emergen-cy Pod, Keychain Portable Charger for or Type-c,...",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Canon Battery,50,https://pictures-kenya.jijistatic.com/73053231_MzAwLTUzMy1jYzBkOGE0NTZh.webp,03/05/2025 22:49,1500,15,"Nairobi, Unknown","Battery pack is the perfect power source for select Canon cameras. The battery pack is rechargeable,...",Used,2,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Battery Pack Sony NP-F980 With USB Port,0,https://pictures-kenya.jijistatic.com/71813581_MzAwLTIyNS03YmU3ZDI3Yzgy.webp,03/05/2025 22:49,4500,5,"Nairobi, Unknown",Battery Pack Sony NP-F980 with USB port 7.2V 7800mah,Used,3,03/05/2025 22:49,1
FALSE,TRUE,Miscellaneous,Portable New Hoverboard Battery 36V,266,https://pictures-kenya.jijistatic.com/66348160_MzAwLTMwMC0yMmNiYTNhNjRk.webp,03/05/2025 22:49,7999,1,"Nairobi, Unknown",10s2p 18650 Samsung brand new 36V battery pack 4400mAh 4.4ah lithium ion rechargeable battery for...,Used,5,03/05/2025 22:49,0
TRUE,FALSE,Furniture,Bar Stool Bar Stool,316,https://pictures-kenya.jijistatic.com/68908522_MzAwLTMwMC1kZTUxODkyNjI1.webp,03/05/2025 22:49,9500,10,"Nairobi, Unknown",Strong and durable products Quality is guaranteed payment is done on deliver.,Brand New,3,03/05/2025 22:49,0
FALSE,FALSE,Furniture,Leather Padded Counter Stools,0,https://pictures-kenya.jijistatic.com/71236054_MzAwLTI5NC05NWEyYjhlMzE4.webp,03/05/2025 22:49,8700,10,"Nairobi, Unknown","Leather Padded counter stool
Adjustable height 
High quality stools",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Furniture,3-Link Bench -Reception Waiting Room Chair,616,https://pictures-kenya.jijistatic.com/70441230_MzAwLTMwMC03ZWY5MTY5NDc3.webp,03/05/2025 22:49,18500,10,"Nairobi, Unknown","Sturdy and reliable, the chair is built to withstand daily use while retaining its elegant...",Brand New,5,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Bar Chair Kitchen Stool,216,https://pictures-kenya.jijistatic.com/57790996_MzAwLTQwMC0wZDllYmNjYTAw.webp,03/05/2025 22:49,6500,10,"Nairobi, Unknown",Bar chair kitchen stool available,Brand New,4,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Modern Colourful Bench,0,https://pictures-kenya.jijistatic.com/73684739_MzAwLTQwNy0wYTU0ZjUyOTBk.webp,03/05/2025 22:49,7500,14,"Nairobi, Unknown",Enjoy the service of our quality products,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,OFFER!Quality Barstools/Kitchen/Restaurant Stools Available,0,https://pictures-kenya.jijistatic.com/61164812_MzAwLTMwMC05MTMzN2Y4ODBk.webp,03/05/2025 22:49,7200,6,"Nairobi, Unknown",Brand New Imported/Locally made Home and Office Furniture Available with payment on delivery...,Brand New,5,03/05/2025 22:49,1
FALSE,FALSE,Furniture,Adjustable Height Bar Stools,0,https://pictures-kenya.jijistatic.com/72678811_MzAwLTQwMC1lODc0NmQ2ZTVi.webp,03/05/2025 22:49,9000,21,"Nairobi, Unknown","Strong adjustable and comfortable 
Payment is after delivery",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Leather Cushioned Stool,100,https://pictures-kenya.jijistatic.com/74450255_MzAwLTMwMC0xN2Q1NTM3Zjhm.webp,03/05/2025 22:49,3000,23,"Nairobi, Unknown",Leather cushioned black high stool,Brand New,5,03/05/2025 22:49,0
TRUE,FALSE,Furniture,Kitchen Counter High Stools or Bar Stools,0,https://pictures-kenya.jijistatic.com/52561596_MzAwLTQwMC1kYjBmNjBlMGUx.webp,03/05/2025 22:49,3050,8,"Nairobi, Unknown",I sell different types of high stools in different types and colours at pocket friendly prices.,Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Benches: Steel Reception Area Waiting Bench,0,https://pictures-kenya.jijistatic.com/74903055_MzAwLTMwMC0yOTEyNDcxMzlh.webp,03/05/2025 22:49,16500,21,"Nairobi, Unknown",The Steel Reception Area Waiting Bench is a sleek and durable seating option designed for...,Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Barstool; Fancy Adjustable Swivel Barstool,0,https://pictures-kenya.jijistatic.com/74852965_MzAwLTMwMC1kNDk3YTg4NTMx.webp,03/05/2025 22:49,10500,15,"Nairobi, Unknown","Add a modern flair to your space with the Fancy Adjustable Swivel Barstool, a perfect blend of sleek...",Brand New,5,03/05/2025 22:49,1
FALSE,TRUE,Furniture,Bar Stools: Adjustable Bar Stool,0,https://pictures-kenya.jijistatic.com/75159371_MzAwLTMwMC0xNjJiODQ1YWUw.webp,03/05/2025 22:49,9500,12,"Nairobi, Unknown","A bar stool is a tall, versatile seating option commonly used in kitchens, home bars, restaurants,...",Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Furniture,High Counter Stools,250,https://pictures-kenya.jijistatic.com/69633774_MzAwLTM3OC1iOThhZmM4YWZl.webp,03/05/2025 22:49,7500,14,"Nairobi, Unknown","This rotating kitchen/bar stool offers the perfect combination of comfort and modern design,...",Brand New,4,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Reception Bench : 2-seater Reception Bench,550,https://pictures-kenya.jijistatic.com/72077372_MzAwLTIxNS0wMmUwOGViNWQ5.webp,03/05/2025 22:49,16500,21,"Nairobi, Unknown","Stylish and functional 2-Seater Office Reception Bench, designed for comfort and durability. Perfect...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Office Chair: Luxury Faux Leather Barstool,0,https://pictures-kenya.jijistatic.com/71200452_MzAwLTMwMC00ZWEyNTIzNDEy.webp,03/05/2025 22:49,12500,17,"Nairobi, Unknown","A Luxury Faux Leather Barstool is the perfect blend of elegance and comfort, designed to elevate the...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Nesting Stool,0,https://pictures-kenya.jijistatic.com/51531907_MzAwLTQwMC0xMmRlMTBjMTI4LTE.webp,03/05/2025 22:49,8500,5,"Nairobi, Unknown","Available in different sizes
Free delivery within Nairobi
Delivery available outside Nairobi pay...",Brand New,2,03/05/2025 22:49,1
FALSE,FALSE,Furniture,Bar Stool Bar Stool Bar Stool Bar Stool.,0,https://pictures-kenya.jijistatic.com/63283478_MzAwLTQwMC05YzUxZWJlNWY0.webp,03/05/2025 22:49,6000,10,"Nairobi, Unknown",Brand New payment after service within Nairobi area enjoy shoppin with us and get good discount,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Counter Chair,250,https://pictures-kenya.jijistatic.com/72322535_MzAwLTQwMC1hY2E5NWIxMWM4.webp,03/05/2025 22:49,7500,10,"Nairobi, Unknown","Adjustable heights, 
Strong and durable, 
Payments on delivery",Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Furniture,Bar Stool Bar Stool Bar Stool Bar Stool Bar Stool Bar Stool,200,https://pictures-kenya.jijistatic.com/62746044_MzAwLTI2My1hYWZkODYwMDZi.webp,03/05/2025 22:49,6000,4,"Nairobi, Unknown",Brand New payment after service within Nairobi area enjoy shoppin with us and get good discount,Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Manicure Pedicure Stool,199,https://pictures-kenya.jijistatic.com/63467663_MzAwLTQwMC0zYmUyMzlmNzA4.webp,03/05/2025 22:49,5999,8,"Nairobi, Unknown","With adjustable height
Payment in delivery within Nairobi areas",Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Buffet Table,483,https://pictures-kenya.jijistatic.com/35820456_MzAwLTIyNS05OTNlYTU4N2My.webp,03/05/2025 22:49,14500,4,"Nairobi, Unknown","Strong 
three seaters
pay on delivery",Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Furniture,Marble Buffet Table Coffee Table 2-in-1,216,https://pictures-kenya.jijistatic.com/74140912_MzAwLTIwOS1kMmU4N2Y2OTU4.webp,03/05/2025 22:49,6500,3,"Nairobi, Unknown",Marble Buffet Table Coffee Table 2-in-1,Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Furniture,Executive Buffet Table,1116,https://pictures-kenya.jijistatic.com/34478085_MzAwLTMwMC1iMzFlMjJkMWNj.webp,03/05/2025 22:49,33500,9,"Nairobi, Unknown","Six seaters 
glass surface
pay on delivery",Brand New,3,03/05/2025 22:49,0
FALSE,TRUE,Furniture,Buffet/Console Table,665,https://pictures-kenya.jijistatic.com/67788337_MzAwLTIyNi1mZTY0Mzc5ODUy.webp,03/05/2025 22:49,19950,20,"Nairobi, Unknown","Buffet/console table
,950",Brand New,1,03/05/2025 22:49,0
FALSE,TRUE,Furniture,File Cabinet: Four Door Storage File Credenza- Beech Color,0,https://pictures-kenya.jijistatic.com/75133279_MzAwLTIyNS0yOWQzMzcyZDIx.webp,03/05/2025 22:49,28000,3,"Nairobi, Unknown",This versatile credenza features a spacious design that's just right as a buffet in your dining room...,Brand New,5,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Executive Buffet Table,650,https://pictures-kenya.jijistatic.com/34568929_MzAwLTIyNS05YmRiM2FlNjkz.webp,03/05/2025 22:49,19500,16,"Nairobi, Unknown","Strong and comfortable
four seaters
available in different colours
pay on delivery",Brand New,4,03/05/2025 22:49,0
TRUE,TRUE,Furniture,"Buffet/Console/Hallway Tables
1.2M×0.35M Buffet Table",0,https://pictures-kenya.jijistatic.com/69391701_MzAwLTI1Ni1hNjBiODRiZmU0.webp,03/05/2025 22:49,29999,16,"Nairobi, Unknown",". *
Buffet/Console/hallway tables
1.2M×0.35M buffet table 
 Available om order and can be customized",Brand New,1,03/05/2025 22:49,1
FALSE,FALSE,Furniture,Buffet Table Tea Table,0,https://pictures-kenya.jijistatic.com/71089389_MzAwLTQwMC0wNTUwMmMzNDE1.webp,03/05/2025 22:49,14500,17,"Nairobi, Unknown",Invest in the heart of your living room into a space that shouts excellence with this modern marble...,Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Marble Buffet Table Coffee Table 2-in-1,150,https://pictures-kenya.jijistatic.com/74332139_MzAwLTM3MS0zNDQ3MDUyZTFh.webp,03/05/2025 22:49,4500,3,"Nairobi, Unknown",Marble Buffet Table Coffee Table 2-in-1,Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Buffet Table,0,https://pictures-kenya.jijistatic.com/34484943_MzAwLTIyNS1iOTk2YTVhZTYy.webp,03/05/2025 22:49,23000,23,"Nairobi, Unknown","Strong and comfortable
four seaters
pay on delivery",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Buffet Table,0,https://pictures-kenya.jijistatic.com/34528949_MzAwLTIyNS0zNGE2NmI1MGVl.webp,03/05/2025 22:49,22000,14,"Nairobi, Unknown","Strong and comfortable
four seaters
pay on delivery",Brand New,2,03/05/2025 22:49,1
FALSE,TRUE,Furniture,Marble Buffet Table Coffee Table 2-in-1,0,https://pictures-kenya.jijistatic.com/71089438_MzAwLTQwMC02YjBhZWNjY2Y5.webp,03/05/2025 22:49,13900,9,"Nairobi, Unknown",Invest in the heart of your living room into a space that shouts excellence with this modern marble...,Brand New,1,03/05/2025 22:49,1
FALSE,TRUE,Furniture,Buffet/Console/Hallway Tables at 18999,633,https://pictures-kenya.jijistatic.com/69392080_MzAwLTMwMC1jZDFiYWFiM2Rl.webp,03/05/2025 22:49,18999,16,"Nairobi, Unknown","*Price *
Buffet/Console/hallway tables
1.2M×0.35M buffet table 
 Available om order and can be...",Brand New,4,03/05/2025 22:49,0
