premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,description,condition,quantity,updated_at,for_sale
TRUE,TRUE,Camera,Fou Seater Restaurant Table Set,1100,downloaded_images\75368988_MzAwLTM0Ny1kMDlkYjYyMWZi.webp,2025-06-12T00:07:12.947324,33000,1,Well furnished restaurant table with four chairs,Brand New,2,2025-06-12T00:07:12.947324,0
TRUE,TRUE,Camera,Quality Brand New Restaurants and Bar Chairs and Table Set,500,downloaded_images\68259742_MzAwLTIyNS00YmJmMTQ3ZjM4.webp,2025-06-12T00:07:13.222549,15000,8,Quality brand new restaurants and bar chairs and table set,Brand New,2,2025-06-12T00:07:13.222549,0
TRUE,FALSE,Camera,Marble White Grey 4 by 2 Table and 4 Chairs,486,downloaded_images\73338370_MzAwLTQwMC1mOWVjM2NlNmMy.webp,2025-06-12T00:07:13.775965,14600,1,High quality marble grey table and chair,Brand New,4,2025-06-12T00:07:13.775965,0
TRUE,TRUE,Camera,Hotel and Bar Chairs Available,0,downloaded_images\71522421_MzAwLTQwMC00MzI0NjkzMjI1LTI.webp,2025-06-12T00:07:14.021194,18000,17,Balls chairs with rectangle table,Brand New,4,2025-06-12T00:07:14.021194,1
TRUE,FALSE,Camera,Quality Brand New Restaurant and Bar Seats and Table Set,0,downloaded_images\69030575_MzAwLTMwMC0yZGZjZWZkZDEz.webp,2025-06-12T00:07:14.274414,17500,4,Quality brand new restaurant and bar seats and table set,Brand New,4,2025-06-12T00:07:14.274414,1
TRUE,TRUE,Camera,Benche Table and Seaters,933,downloaded_images\73001509_MzAwLTE2OS0zZWU4ZmRhOTM2.webp,2025-06-12T00:07:14.601845,28000,18,Classic benches for hotel and restaurants,Brand New,1,2025-06-12T00:07:14.601845,0
TRUE,FALSE,Camera,Four Seater Red Restaurant Table,0,downloaded_images\73978388_MzAwLTI1MC0xNGJmYjI0ZGUzLTE.webp,2025-06-12T00:07:14.738644,24000,2,A red table with four chairs for your restaurant or bar set up,Brand New,2,2025-06-12T00:07:14.738644,1
FALSE,TRUE,Camera,Barrel Table With the Logo,483,downloaded_images\53416941_MzAwLTQwMC1lNjQ3ZTY0NzVk.webp,2025-06-12T00:07:14.927861,14500,14,Qoulity barrel high table's,Brand New,3,2025-06-12T00:07:14.927861,0
FALSE,FALSE,Miscellaneous,Zhiyun-Tech GMB-B117 18650 Lithium-Ion Battery (2pcs),0,downloaded_images\42709151_MzAwLTMwMC05YzhmZDhlNjk2.webp,2025-06-12T00:07:15.178256,3800,18,This is a pack of 3 batteries from Zhiyun-Tech for use with some of their camera gimbals such as...,Used,4,2025-06-12T00:07:15.178256,1
TRUE,FALSE,Miscellaneous,"Leather Case for Galaxy S24 Ultra With Magsafe,Camera Frame",0,downloaded_images\71676541_MzAwLTQwMC02YWVjNjNjM2JkLTE.webp,2025-06-12T00:07:15.371590,2500,21,"Leather Characteristics:Our leather cases are handmade from pure cowhide, and the leather texture of...",Brand New,5,2025-06-12T00:07:15.371590,1
TRUE,TRUE,Miscellaneous,Total Powerful Tdli12208 Lithium-Ion Cordless Drill 12V,233,downloaded_images\64853880_MzAwLTMwMC0yYzE1NGEzNzcw.webp,2025-06-12T00:07:15.956734,6999,11,"Voltage:12V
No-load speed:0-400/0-1500rpm
Max torque:20NM
Chuck capacity:0.8-10mm
Torque...",Brand New,2,2025-06-12T00:07:15.956734,0
TRUE,FALSE,Miscellaneous,JBL Partybox 310 - Portable Party Speaker - Black,0,downloaded_images\71162126_MzAwLTQwMC1hOThmOWU1NzQ5.webp,2025-06-12T00:07:16.172047,61700,2,"Huge sound, dazzling lights and unbelievable power set this speaker apart from the crowd. The JBL...",Brand New,4,2025-06-12T00:07:16.172047,1
TRUE,TRUE,Miscellaneous,Apple iPhone Battery Pack,633,downloaded_images\43545991_MzAwLTQwMC0xZTlkYjkzMjRk.webp,2025-06-12T00:07:16.718959,18999,18,"The MagSafe Battery Pack makes on-the-go, wireless charging easy and reliable—just attach it to your...",Brand New,2,2025-06-12T00:07:16.718959,0
FALSE,TRUE,Miscellaneous,Higher Voltage Hoverboard Battery 36V 4400mah,0,downloaded_images\66341987_MzAwLTMwMC04YjdhYWZkMWRi.webp,2025-06-12T00:07:17.025481,7999,23,10s2p 18650 Samsung brand new 36V battery pack 4400mAh 4.4ah lithium ion rechargeable battery for...,Used,1,2025-06-12T00:07:17.025481,1
TRUE,TRUE,Miscellaneous,Solar Powered Powerbank,0,downloaded_images\47072355_MzAwLTI5NS1iYWUyN2M2OGQz.webp,2025-06-12T00:07:17.208548,2900,16,*Solar power bank built in 4 cables portable charger external battery pack power bank with led...,Brand New,3,2025-06-12T00:07:17.208548,1
TRUE,FALSE,Miscellaneous,NEEWER BG-E14 Replacement Battery Grip for Canon EOS 70D 80D,333,downloaded_images\62734638_MzAwLTM1My03MzU0MzUxZjVi.webp,2025-06-12T00:07:17.355228,10000,22,"Compatible with Canon EOS 70D/80D/90D DSLR cameras
Powered by up to two LP-E6 battery packs or six...",Used,5,2025-06-12T00:07:17.355228,0
TRUE,FALSE,Miscellaneous,Mini Portable Air Compressor Kit,166,downloaded_images\52605020_MzAwLTMwMC0zODUwZjRjZjhm.webp,2025-06-12T00:07:17.539383,5000,17,"Tainless steel valves, not rusty. Light-weight and compact design. Huge air cylinder working...",Brand New,2,2025-06-12T00:07:17.539383,0
FALSE,FALSE,Miscellaneous,Panasonic DMW-Bcg10 Lithium Ion Battery 895mah,0,downloaded_images\71870099_MzAwLTY2Ny02NDBiZjFiOGM4.webp,2025-06-12T00:07:17.731886,1500,22,The panasonic dmw-bcg10 lithium-ion battery is replacement battery pack features a capacity of...,Used,5,2025-06-12T00:07:17.731886,1
TRUE,TRUE,Miscellaneous,UT 883 Shure Cordless Microphone,400,downloaded_images\59015437_MzAwLTQwMS1hNzQ0ZTY2NWVk.webp,2025-06-12T00:07:17.794715,12000,17,He UT - 883 is a professional quality wireless Clip Microphone with UT - 883 frequency and 50 to 100...,Brand New,5,2025-06-12T00:07:17.794715,0
TRUE,TRUE,Miscellaneous,Xbox Series X Battery  Pack,116,downloaded_images\36908685_MzAwLTQwMC0xNTc0NzQwOThk.webp,2025-06-12T00:07:18.389695,3500,9,"Rechargeable xbox series x battery 
charge while playing",Used,1,2025-06-12T00:07:18.389695,0
TRUE,TRUE,Miscellaneous,3 Pack Lithium Batteries,0,downloaded_images\62719798_MzAwLTIyNS1mYTY1MDc2NTM0.webp,2025-06-12T00:07:18.826350,2000,9,3.2v rechargeable batteries,Brand New,2,2025-06-12T00:07:18.826350,1
TRUE,FALSE,Miscellaneous,TDLI20024 - Lithium-ion Cordless Drill,348,downloaded_images\18398523_tdli20024-l_300x300.webp,2025-06-12T00:07:19.304936,10450,16,"With 2 pcs battery pack & 1 pc 2hr charger
charge volts: 100v-240v~50/60hz
voltage: 20v. no-load...",Brand New,5,2025-06-12T00:07:19.304936,0
FALSE,FALSE,Miscellaneous,Canon Lc-E10 Charger,33,downloaded_images\72036513_MzAwLTM2Mi0yN2FlMzNkM2I3.webp,2025-06-12T00:07:19.548652,1000,19,The Canon lc-e10 battery charger is an additional battery charger for the unit that comes with the...,Used,4,2025-06-12T00:07:19.548652,0
TRUE,TRUE,Miscellaneous,K F Concept Lp-E6nh 3-Pack Battery and 3-Slot Charger-,0,downloaded_images\74308506_MzAwLTY2Ny01M2VmNzE2ZDI3.webp,2025-06-12T00:07:19.780612,9999,10,"Key features:
wide compatibility – fully compatible with canon cameras powered by...",Used,5,2025-06-12T00:07:19.780612,1
TRUE,TRUE,Miscellaneous,Pink -1500 Mah Emergency Use Mini Portable Power B,0,downloaded_images\66601733_MzAwLTMwMC1lMDEwMzkxZWQx.webp,2025-06-12T00:07:19.978471,500,8,"Key Ring Power Bank - 1500mAh Power Emergen-cy Pod, Keychain Portable Charger for or Type-c,...",Brand New,4,2025-06-12T00:07:19.978471,1
TRUE,TRUE,Miscellaneous,Canon Battery,50,downloaded_images\73053231_MzAwLTUzMy1jYzBkOGE0NTZh.webp,2025-06-12T00:07:20.452843,1500,15,"Battery pack is the perfect power source for select Canon cameras. The battery pack is rechargeable,...",Used,2,2025-06-12T00:07:20.452843,0
FALSE,TRUE,Miscellaneous,Battery Pack Sony NP-F980 With USB Port,0,downloaded_images\71813581_MzAwLTIyNS03YmU3ZDI3Yzgy.webp,2025-06-12T00:07:20.638777,4500,5,Battery Pack Sony NP-F980 with USB port 7.2V 7800mah,Used,3,2025-06-12T00:07:20.638777,1
FALSE,TRUE,Miscellaneous,Portable New Hoverboard Battery 36V,266,downloaded_images\66348160_MzAwLTMwMC0yMmNiYTNhNjRk.webp,2025-06-12T00:07:21.035024,7999,1,10s2p 18650 Samsung brand new 36V battery pack 4400mAh 4.4ah lithium ion rechargeable battery for...,Used,5,2025-06-12T00:07:21.035024,0
TRUE,FALSE,Furniture,Bar Stool Bar Stool,316,downloaded_images\68908522_MzAwLTMwMC1kZTUxODkyNjI1.webp,2025-06-12T00:07:21.659634,9500,10,Strong and durable products Quality is guaranteed payment is done on deliver.,Brand New,3,2025-06-12T00:07:21.659634,0
FALSE,FALSE,Furniture,Leather Padded Counter Stools,0,downloaded_images\71236054_MzAwLTI5NC05NWEyYjhlMzE4.webp,2025-06-12T00:07:21.759740,8700,10,"Leather Padded counter stool
Adjustable height 
High quality stools",Brand New,4,2025-06-12T00:07:21.759740,1
TRUE,TRUE,Furniture,3-Link Bench -Reception Waiting Room Chair,616,downloaded_images\70441230_MzAwLTMwMC03ZWY5MTY5NDc3.webp,2025-06-12T00:07:21.947070,18500,10,"Sturdy and reliable, the chair is built to withstand daily use while retaining its elegant...",Brand New,5,2025-06-12T00:07:21.947070,0
TRUE,TRUE,Furniture,Bar Chair Kitchen Stool,216,downloaded_images\57790996_MzAwLTQwMC0wZDllYmNjYTAw.webp,2025-06-12T00:07:22.146983,6500,10,Bar chair kitchen stool available,Brand New,4,2025-06-12T00:07:22.146983,0
TRUE,TRUE,Furniture,Modern Colourful Bench,0,downloaded_images\73684739_MzAwLTQwNy0wYTU0ZjUyOTBk.webp,2025-06-12T00:07:22.351905,7500,14,Enjoy the service of our quality products,Brand New,3,2025-06-12T00:07:22.351905,1
TRUE,FALSE,Furniture,OFFER!Quality Barstools/Kitchen/Restaurant Stools Available,0,downloaded_images\61164812_MzAwLTMwMC05MTMzN2Y4ODBk.webp,2025-06-12T00:07:22.935689,7200,6,Brand New Imported/Locally made Home and Office Furniture Available with payment on delivery...,Brand New,5,2025-06-12T00:07:22.935689,1
FALSE,FALSE,Furniture,Adjustable Height Bar Stools,0,downloaded_images\72678811_MzAwLTQwMC1lODc0NmQ2ZTVi.webp,2025-06-12T00:07:23.171684,9000,21,"Strong adjustable and comfortable 
Payment is after delivery",Brand New,5,2025-06-12T00:07:23.171684,1
TRUE,TRUE,Furniture,Leather Cushioned Stool,100,downloaded_images\74450255_MzAwLTMwMC0xN2Q1NTM3Zjhm.webp,2025-06-12T00:07:23.371848,3000,23,Leather cushioned black high stool,Brand New,5,2025-06-12T00:07:23.371848,0
TRUE,FALSE,Furniture,Kitchen Counter High Stools or Bar Stools,0,downloaded_images\52561596_MzAwLTQwMC1kYjBmNjBlMGUx.webp,2025-06-12T00:07:23.447188,3050,8,I sell different types of high stools in different types and colours at pocket friendly prices.,Brand New,1,2025-06-12T00:07:23.447188,1
TRUE,FALSE,Furniture,Benches: Steel Reception Area Waiting Bench,0,downloaded_images\74903055_MzAwLTMwMC0yOTEyNDcxMzlh.webp,2025-06-12T00:07:23.650168,16500,21,The Steel Reception Area Waiting Bench is a sleek and durable seating option designed for...,Brand New,2,2025-06-12T00:07:23.650168,1
TRUE,TRUE,Furniture,Barstool; Fancy Adjustable Swivel Barstool,0,downloaded_images\74852965_MzAwLTMwMC1kNDk3YTg4NTMx.webp,2025-06-12T00:07:23.870354,10500,15,"Add a modern flair to your space with the Fancy Adjustable Swivel Barstool, a perfect blend of sleek...",Brand New,5,2025-06-12T00:07:23.870354,1
FALSE,TRUE,Furniture,Bar Stools: Adjustable Bar Stool,0,downloaded_images\75159371_MzAwLTMwMC0xNjJiODQ1YWUw.webp,2025-06-12T00:07:23.943199,9500,12,"A bar stool is a tall, versatile seating option commonly used in kitchens, home bars, restaurants,...",Brand New,2,2025-06-12T00:07:23.943199,1
TRUE,TRUE,Furniture,High Counter Stools,250,downloaded_images\69633774_MzAwLTM3OC1iOThhZmM4YWZl.webp,2025-06-12T00:07:24.016601,7500,14,"This rotating kitchen/bar stool offers the perfect combination of comfort and modern design,...",Brand New,4,2025-06-12T00:07:24.016601,0
TRUE,TRUE,Furniture,Reception Bench : 2-seater Reception Bench,550,downloaded_images\72077372_MzAwLTIxNS0wMmUwOGViNWQ5.webp,2025-06-12T00:07:24.235212,16500,21,"Stylish and functional 2-Seater Office Reception Bench, designed for comfort and durability. Perfect...",Brand New,1,2025-06-12T00:07:24.235212,0
TRUE,TRUE,Furniture,Office Chair: Luxury Faux Leather Barstool,0,downloaded_images\71200452_MzAwLTMwMC00ZWEyNTIzNDEy.webp,2025-06-12T00:07:24.433098,12500,17,"A Luxury Faux Leather Barstool is the perfect blend of elegance and comfort, designed to elevate the...",Brand New,3,2025-06-12T00:07:24.433098,1
TRUE,FALSE,Furniture,Nesting Stool,0,downloaded_images\51531907_MzAwLTQwMC0xMmRlMTBjMTI4LTE.webp,2025-06-12T00:07:24.908819,8500,5,"Available in different sizes
Free delivery within Nairobi
Delivery available outside Nairobi pay...",Brand New,2,2025-06-12T00:07:24.908819,1
FALSE,FALSE,Furniture,Bar Stool Bar Stool Bar Stool Bar Stool.,0,downloaded_images\63283478_MzAwLTQwMC05YzUxZWJlNWY0.webp,2025-06-12T00:07:25.095218,6000,10,Brand New payment after service within Nairobi area enjoy shoppin with us and get good discount,Brand New,3,2025-06-12T00:07:25.095218,1
TRUE,FALSE,Furniture,Counter Chair,250,downloaded_images\72322535_MzAwLTQwMC1hY2E5NWIxMWM4.webp,2025-06-12T00:07:25.168597,7500,10,"Adjustable heights, 
Strong and durable, 
Payments on delivery",Brand New,2,2025-06-12T00:07:25.168597,0
FALSE,TRUE,Furniture,Bar Stool Bar Stool Bar Stool Bar Stool Bar Stool Bar Stool,200,downloaded_images\62746044_MzAwLTI2My1hYWZkODYwMDZi.webp,2025-06-12T00:07:25.251830,6000,4,Brand New payment after service within Nairobi area enjoy shoppin with us and get good discount,Brand New,2,2025-06-12T00:07:25.251830,0
TRUE,TRUE,Furniture,Manicure Pedicure Stool,199,downloaded_images\63467663_MzAwLTQwMC0zYmUyMzlmNzA4.webp,2025-06-12T00:07:25.485991,5999,8,"With adjustable height
Payment in delivery within Nairobi areas",Brand New,3,2025-06-12T00:07:25.485991,0
TRUE,TRUE,Furniture,Buffet Table,483,downloaded_images\35820456_MzAwLTIyNS05OTNlYTU4N2My.webp,2025-06-12T00:07:25.666847,14500,4,"Strong 
three seaters
pay on delivery",Brand New,2,2025-06-12T00:07:25.666847,0
TRUE,FALSE,Furniture,Marble Buffet Table Coffee Table 2-in-1,216,https://pictures-kenya.jijistatic.com/74140912_MzAwLTIwOS1kMmU4N2Y2OTU4.webp,2025-06-12T00:07:26.226944,6500,3,Marble Buffet Table Coffee Table 2-in-1,Brand New,2,2025-06-12T00:07:26.226944,0
TRUE,FALSE,Furniture,Executive Buffet Table,1116,downloaded_images\34478085_MzAwLTMwMC1iMzFlMjJkMWNj.webp,2025-06-12T00:07:26.441507,33500,9,"Six seaters 
glass surface
pay on delivery",Brand New,3,2025-06-12T00:07:26.441507,0
FALSE,TRUE,Furniture,Buffet/Console Table,665,downloaded_images\67788337_MzAwLTIyNi1mZTY0Mzc5ODUy.webp,2025-06-12T00:07:26.909512,19950,20,"Buffet/console table
,950",Brand New,1,2025-06-12T00:07:26.909512,0
FALSE,TRUE,Furniture,File Cabinet: Four Door Storage File Credenza- Beech Color,0,downloaded_images\75133279_MzAwLTIyNS0yOWQzMzcyZDIx.webp,2025-06-12T00:07:27.166560,28000,3,This versatile credenza features a spacious design that's just right as a buffet in your dining room...,Brand New,5,2025-06-12T00:07:27.166560,1
TRUE,FALSE,Furniture,Executive Buffet Table,650,downloaded_images\34568929_MzAwLTIyNS05YmRiM2FlNjkz.webp,2025-06-12T00:07:27.349784,19500,16,"Strong and comfortable
four seaters
available in different colours
pay on delivery",Brand New,4,2025-06-12T00:07:27.349784,0
TRUE,TRUE,Furniture,"Buffet/Console/Hallway Tables
1.2M×0.35M Buffet Table",0,downloaded_images\69391701_MzAwLTI1Ni1hNjBiODRiZmU0.webp,2025-06-12T00:07:27.556665,29999,16,". *
Buffet/Console/hallway tables
1.2M×0.35M buffet table 
 Available om order and can be customized",Brand New,1,2025-06-12T00:07:27.556665,1
FALSE,FALSE,Furniture,Buffet Table Tea Table,0,downloaded_images\71089389_MzAwLTQwMC0wNTUwMmMzNDE1.webp,2025-06-12T00:07:27.733949,14500,17,Invest in the heart of your living room into a space that shouts excellence with this modern marble...,Brand New,3,2025-06-12T00:07:27.733949,1
TRUE,TRUE,Furniture,Marble Buffet Table Coffee Table 2-in-1,150,downloaded_images\74332139_MzAwLTM3MS0zNDQ3MDUyZTFh.webp,2025-06-12T00:07:27.810888,4500,3,Marble Buffet Table Coffee Table 2-in-1,Brand New,2,2025-06-12T00:07:27.810888,0
TRUE,TRUE,Furniture,Buffet Table,0,downloaded_images\34484943_MzAwLTIyNS1iOTk2YTVhZTYy.webp,2025-06-12T00:07:28.003606,23000,23,"Strong and comfortable
four seaters
pay on delivery",Brand New,5,2025-06-12T00:07:28.003606,1
TRUE,TRUE,Furniture,Buffet Table,0,downloaded_images\34528949_MzAwLTIyNS0zNGE2NmI1MGVl.webp,2025-06-12T00:07:28.180404,22000,14,"Strong and comfortable
four seaters
pay on delivery",Brand New,2,2025-06-12T00:07:28.180404,1
FALSE,TRUE,Furniture,Marble Buffet Table Coffee Table 2-in-1,0,downloaded_images\71089438_MzAwLTQwMC02YjBhZWNjY2Y5.webp,2025-06-12T00:07:28.381397,13900,9,Invest in the heart of your living room into a space that shouts excellence with this modern marble...,Brand New,1,2025-06-12T00:07:28.381397,1
FALSE,TRUE,Furniture,Buffet/Console/Hallway Tables at 18999,633,downloaded_images\69392080_MzAwLTMwMC1jZDFiYWFiM2Rl.webp,2025-06-12T00:07:28.556305,18999,16,"*Price *
Buffet/Console/hallway tables
1.2M×0.35M buffet table 
 Available om order and can be...",Brand New,4,2025-06-12T00:07:28.556305,0
FALSE,FALSE,Furniture,Buffet/Console/Hallway TABLE,933,downloaded_images\69392030_MzAwLTI1Ni1hNjBiODRiZmU0.webp,2025-06-12T00:07:28.755074,27999,8,"Buffet/Console/hallway tables1.2M×0.35M buffet table 
 Available om order and can be customized",Brand New,2,2025-06-12T00:07:28.755074,0
TRUE,FALSE,Furniture,Tv Cabinet,0,downloaded_images\74399062_MzAwLTI4MS1kNWI0ODI0ZjUy.webp,2025-06-12T00:07:28.829877,70000,6,"Get this Set
Tv Cabinet 
Coffee Table 
Buffet Cabinet",Brand New,3,2025-06-12T00:07:28.829877,1
TRUE,TRUE,Furniture,Executive Buffet Table,0,downloaded_images\34528485_MzAwLTIyNS02Y2RjNDE2M2Mz.webp,2025-06-12T00:07:29.525936,35500,23,"Strong and 
four seaters
pay on delivery",Brand New,3,2025-06-12T00:07:29.525936,1
TRUE,TRUE,Furniture,Buffet Table,0,downloaded_images\35967990_MzAwLTMwMC0zMDhjYjU3ZWMy.webp,2025-06-12T00:07:29.722057,24000,3,"Strong and comfortable
four seaters
pay on delivery",Brand New,3,2025-06-12T00:07:29.722057,1
TRUE,FALSE,Furniture,Buffet Table,733,downloaded_images\35899970_MzAwLTIyNS1jYjI4MmM2YzA4.webp,2025-06-12T00:07:30.131751,22000,18,"Strong and comfortable
four chairs
pay on delivery",Brand New,5,2025-06-12T00:07:30.131751,0
TRUE,TRUE,Furniture,Harmonia 2.4 Meters Executive Boardroom Table,0,downloaded_images\68830463_MzAwLTIyNS1hNDkyN2ZmZDg2.webp,2025-06-12T00:07:30.200771,48500,22,"If you want to create a meeting room with the wow factor, look no further than the Harmonia...",Brand New,4,2025-06-12T00:07:30.200771,1
TRUE,TRUE,Furniture,Buffet Coffee Table White and Stools,650,downloaded_images\70677633_MzAwLTIyNS05MWMwM2U4MjY0.webp,2025-06-12T00:07:30.391547,19500,5,"Coffee table white and its 2 stools with marble tops brown, this coffee table is a perfect blend of...",Brand New,5,2025-06-12T00:07:30.391547,0
FALSE,TRUE,Miscellaneous,Zhiyun-Tech GMB-B117 18650 Lithium-Ion Battery (2pcs),0,downloaded_images\42709151_MzAwLTMwMC05YzhmZDhlNjk2.webp,2025-06-12T00:07:30.466468,3800,21,This is a pack of 3 batteries from Zhiyun-Tech for use with some of their camera gimbals such as...,Used,3,2025-06-12T00:07:30.466468,1
TRUE,TRUE,Miscellaneous,Dji Rs 4 Mini Combo Kit,0,downloaded_images\74257256_MzAwLTM3NS04ZThiZGE3Mzc0.webp,2025-06-12T00:07:30.653896,61995,10,"Key Features
Handheld Camera/Smartphone Gimbal
Includes Intelligent Tracking Module
Lightweight...",Used,1,2025-06-12T00:07:30.653896,1
TRUE,TRUE,Miscellaneous,Hohem Isteady Xe Kit Gimbal Stabilizer for Smartphone 3-Axis,0,downloaded_images\74418013_MzAwLTQwMC01MjI0MDk1OTQw.webp,2025-06-12T00:07:30.833720,15000,6,"[Upgraded Stabillization] Introducing the hohem XE gimbal stabilizer for smartphones, featuring the...",Brand New,4,2025-06-12T00:07:30.833720,1
TRUE,TRUE,Miscellaneous,Zhiyu Crane-M2 Axis Stabilizer,0,downloaded_images\43656600_MzAwLTUzMy0wMzMwZDVjM2Yz.webp,2025-06-12T00:07:31.275531,28999,3,CRANE-M2 boasts an impressive runtime of up to 7 hours to keep you powered throughout your...,Brand New,5,2025-06-12T00:07:31.275531,1
